,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_l1,param_l2,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,5.634001445770264,0.41693114912717366,0.7465987205505371,0.15264691290351454,relu,500,0.9,0.9,0.01,0.1,5,0,0,0.1,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.1, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.1637414163894068,0.15759845948438808,0.0,0.06946557133591368,0.0746525201520619,10
13,5.82960057258606,0.1142179713297901,0.8033982753753662,0.0833076460055545,relu,500,0.9,0.9,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.2436000196412314,0.20583709558256555,0.13536146795572554,0.11694329782832509,0.0329135180520571,0.14694652097689967,0.07327040595809411,2
14,5.255202150344848,0.4077152227021242,0.8851986885070801,0.1078206659406724,relu,500,0.9,0.9,0.01,0.1,5,0,0,0.001,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.001, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.08912320006728774,0.013350785340314137,0.04729517455517551,0.18012518429705357,0.0,0.06598780423507182,0.06486439549022406,11
15,5.403798675537109,0.35858566584504714,0.8576003074645996,0.12663592794815293,relu,500,0.9,0.9,0.01,0.5,5,0,0,0.1,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.1, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
16,5.599799680709839,0.24664199913142779,0.8692001819610595,0.08034650522591558,relu,500,0.9,0.9,0.01,0.5,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
17,4.998799753189087,0.22267120545854974,0.9926004886627198,0.08151865839601824,relu,500,0.9,0.9,0.01,0.5,5,0,0,0.001,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.001, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
18,5.361997413635254,0.21956650659895288,0.9302023887634278,0.08944300436414791,relu,500,0.9,0.9,0.0001,0.1,5,0,0,0.1,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.1, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.23536655355521008,0.18208251738240927,0.17739261492087416,0.0777511961722488,0.0,0.13453679398150142,0.08435777857827244,4
19,5.352198886871338,0.18450277751616187,0.9576009273529053,0.0663216843416784,relu,500,0.9,0.9,0.0001,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.240110160828353,0.17739261492087416,0.15791848101737344,0.02802967848309975,0.12322110967178652,0.0884322161281084,5
20,5.296197175979614,0.15776469716309102,1.0162012100219726,0.06292435176323119,relu,500,0.9,0.9,0.0001,0.1,5,0,0,0.001,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.001, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.1490608797779511,0.013350785340314137,0.0891741076055973,0.0708929469210349,0.0,0.06450447845551374,0.053992356550537884,12
21,5.379598760604859,0.13540729467573928,1.0526021480560304,0.07155854310921302,relu,500,0.9,0.9,0.0001,0.5,5,0,0,0.1,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.1, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
22,5.569597387313843,0.061068485005728396,1.047201681137085,0.027103872398420797,relu,500,0.9,0.9,0.0001,0.5,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
23,5.036997556686401,0.21243407818758506,0.7745999336242676,0.10522232642012427,relu,500,0.9,0.9,0.0001,0.5,5,0,0,0.001,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 500, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.5, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.001, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,13
