,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.5581995487213135,0.011338261147172152,0.08920092582702636,0.0026378454690824137,0.7,0.7,7,scale,rbf,True,"{'C': 0.7, 'coef0': 0.7, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
15,1.3451982021331788,0.09251202309734642,0.06420025825500489,0.0049560363339883826,0.7,0.7,7,scale,poly,True,"{'C': 0.7, 'coef0': 0.7, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5472372070832509,0.5739602176373808,0.6035958590677886,0.5697048584685195,0.5565644959239254,0.5702167090184378,0.01919980746436891,32
16,0.5570052623748779,0.00980390384716183,0.09359393119812012,0.003867689865734756,0.7,0.7,8,scale,rbf,True,"{'C': 0.7, 'coef0': 0.7, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
17,1.52200026512146,0.0846661046447546,0.06139860153198242,0.0021523034078431073,0.7,0.7,8,scale,poly,True,"{'C': 0.7, 'coef0': 0.7, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.566476470701965,0.594526378196562,0.6043070002122827,0.5718451814157709,0.5625068700436514,0.5799377188119846,0.016475254727664843,22
18,0.5575985431671142,0.006343994030909214,0.09180059432983398,0.004261788569523103,0.7,0.8,6,scale,rbf,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
19,1.3353990077972413,0.043766709664146315,0.06020050048828125,0.0016005288741111354,0.7,0.8,6,scale,poly,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5447883227217268,0.5947255822705276,0.5860696464700895,0.5639182415749551,0.5571098689265425,0.5693260739563303,0.01847353716931546,36
20,0.5540000915527343,0.01921471886655042,0.08920011520385743,0.004398861850265254,0.7,0.8,7,scale,rbf,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
21,1.6473987579345704,0.11171090343952307,0.05880270004272461,0.0019426758552983504,0.7,0.8,7,scale,poly,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5551017719941325,0.5852804693745023,0.6002214261713562,0.5693715376998638,0.559384882549565,0.5738764560183645,0.01677502345028495,28
22,0.5503994941711425,0.003498284905486338,0.09199962615966797,0.005514326971284844,0.7,0.8,8,scale,rbf,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
23,1.765599775314331,0.05413543343509554,0.06459994316101074,0.008332844942679891,0.7,0.8,8,scale,poly,True,"{'C': 0.7, 'coef0': 0.8, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5751955091295707,0.5973970749370211,0.5953031179575837,0.5798056148966383,0.5571819035082906,0.5809839341411449,0.014665080541771226,18
24,0.5497993946075439,0.011338687573091566,0.0943997859954834,0.010892138051731448,0.7,0.9,6,scale,rbf,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
25,1.5755996704101562,0.09556224439442043,0.058600234985351565,0.0019598781809383936,0.7,0.9,6,scale,poly,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5401075355422874,0.5929347506351326,0.5910869929580631,0.5644094939736192,0.554363475477369,0.5685848054079315,0.02064095616446398,39
26,0.5413993835449219,0.011672564699413437,0.09120044708251954,0.0019387938771658951,0.7,0.9,7,scale,rbf,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
27,1.8564042091369628,0.0424839644551429,0.0579953670501709,0.0012690823161267612,0.7,0.9,7,scale,poly,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5610006746507472,0.59013843833569,0.5936303284905418,0.572378859888671,0.5685392306365444,0.5771401406761019,0.012634405532475853,24
28,0.553398609161377,0.00904650837956638,0.08699932098388671,0.0026078028206464672,0.7,0.9,8,scale,rbf,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.504542010655356,0.4992110859591995,0.5281451144034857,0.5240136292312035,0.5251317851380053,0.5162059912967942,0.011900771413250775,115
29,2.0295997619628907,0.09129619096708708,0.058000040054321286,0.0020004272972419,0.7,0.9,8,scale,poly,True,"{'C': 0.7, 'coef0': 0.9, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.586916955334489,0.5970984253911522,0.6114929641111757,0.5950686896516825,0.5617751158881278,0.5904792215318778,0.01638425594585949,2
