,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,12.217013120651245,0.22710644036152428,1.2177069187164307,0.17898861454123982,relu,100,0.9,0.9,1e-06,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5164228006426878,0.4960038035400154,0.49254153189424527,0.5016588258694967,0.010537311693904207,10
21,11.944152037302652,0.2735095757980901,1.2803361415863037,0.08087994256847514,relu,100,0.9,0.9,1e-06,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4647074763176316,2.6688439985621605e-05,0.47381351067653354,0.3128001207257017,0.22124604839293333,58
22,13.427050193150839,0.5340344909527572,1.246667702992757,0.052170271980765556,relu,100,0.9,0.9,1e-06,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.515693550522021,0.47742326260079215,0.514413689924614,0.5025065363456112,0.017748302773543334,9
23,13.40466562906901,0.421840302850412,1.4233334859212239,0.2516729967001202,relu,100,0.9,0.9,1e-06,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.482602423459417,2.6688439985621605e-05,6.004924037710924e-05,0.16094545243335537,0.22749786698202296,63
24,11.34500010808309,0.23401261879293309,1.1760005950927734,0.17488494332982338,relu,100,0.9,0.999,0,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5116282735300172,0.4849210191269488,0.4919132109000237,0.49615546161589075,0.01130955134866129,14
25,10.774333635965982,0.4616758415597882,1.499667803446452,0.1366460622992062,relu,100,0.9,0.999,0,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.48368324462576096,0.4554204531561503,0.45471556481540587,0.46460943821051015,0.0134933722965677,31
26,13.315000216166178,0.3765639813875759,1.403335412343343,0.16262078515950554,relu,100,0.9,0.999,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5091820729747435,0.4808238830518615,0.5222818275963551,0.5040903800098533,0.017302746636218284,7
27,13.555000146230062,0.582552108330879,1.3430016835530598,0.06945398993042075,relu,100,0.9,0.999,0,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",1.5025944798017912e-05,0.5035584072531667,0.4553407755657572,0.31959667156900007,0.22688546932342657,52
28,11.726333777109781,0.2951751453778114,1.3816694418589275,0.08183082266350408,relu,100,0.9,0.999,1e-06,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4638549557980048,0.4927536472394885,6.004924037710924e-05,0.3189868141825722,0.22572071760828136,53
29,11.8653351465861,0.07128652535735874,1.4359989166259766,0.045984197436595424,relu,100,0.9,0.999,1e-06,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4649815450154102,2.6688439985621605e-05,0.4856891673881922,0.3168476418409559,0.22423689297411872,56
30,13.745334227879843,0.18011903496327805,1.5270005861918132,0.076266121357991,relu,100,0.9,0.999,1e-06,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",1.5025944798017912e-05,0.49937799198819743,0.5101856063393546,0.33647323084909675,0.23800720809534961,45
31,14.788000424702963,0.15997507062625105,1.6493350664774578,0.1496857690196006,relu,100,0.9,0.999,1e-06,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.49740571119912846,0.46350848955614754,6.004924037710924e-05,0.32042245124954494,0.22684939194560486,51
