,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
59,14.154664993286133,0.3421128069390965,2.1136664549509683,0.15721061657040608,relu,50,1e-06,0.25,10,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
60,12.914666255315145,0.34183491867772986,2.1830008029937744,0.11251994185199796,relu,50,1e-06,0.25,10,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
61,12.991667032241821,0.20685961312746418,2.0713348388671875,0.08149718076426758,relu,50,1e-06,0.25,10,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
62,12.766333103179932,0.07000035434650625,2.130333662033081,0.09273593104397555,relu,50,1e-06,0.25,10,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
63,13.344000736872355,0.19578571632926625,2.2396657466888428,0.011670588484255237,relu,50,1e-06,0.25,10,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
64,13.72133175532023,0.14690115013139235,2.096667448679606,0.11782844048914838,relu,50,1e-06,0.25,10,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
65,12.799666484196981,0.04434297927220622,2.2250002225240073,0.03960613469971232,relu,50,1e-06,0.25,10,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
66,14.275998830795288,0.11976839553263754,2.276335875193278,0.0939717611140651,relu,50,1e-06,0.25,10,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
67,14.506666580835978,0.21024799241539074,2.3023338317871094,0.044002926436155096,relu,50,1e-06,0.25,10,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
68,14.630667448043823,0.04830827092696383,2.480332533518473,0.0659312970719592,relu,50,1e-06,0.25,10,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
69,15.109333833058676,0.16409734563222095,2.4750002225240073,0.019252053139474794,relu,50,1e-06,0.25,10,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
70,15.055000225702921,0.03819319344234531,2.4816669623057046,0.07180627543630808,relu,50,1e-06,0.25,10,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
71,15.148664792378744,0.20742924050409997,2.588667551676432,0.02003863877506866,relu,50,1e-06,0.25,10,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
72,25.974000136057537,0.3561307078577119,3.1853344440460205,0.3068157867891212,relu,50,1e-06,0.25,30,0.01,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
73,27.95400055249532,1.0296648186335249,3.037334680557251,0.3588675650338786,relu,50,1e-06,0.25,30,0.01,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
74,28.904332240422566,0.18535862573242018,2.896001180013021,0.4500965318263216,relu,50,1e-06,0.25,30,0.01,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
75,28.547999143600464,1.937477627818629,3.1083356539408364,0.1371375980417462,relu,50,1e-06,0.25,30,0.01,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
76,28.71666709582011,1.2778258033093737,3.0203348795572915,0.28648988258549246,relu,50,1e-06,0.25,30,0.01,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
77,29.149332284927368,0.6860559126349556,3.380000352859497,0.08866009518314531,relu,50,1e-06,0.25,30,0.01,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
78,32.72700047492981,0.677844902573415,3.5206668376922607,0.2847251443694072,relu,50,1e-06,0.25,30,0.01,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
79,33.03333226839701,0.912647876941416,3.471001068751017,0.1488554953647674,relu,50,1e-06,0.25,30,0.01,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
80,32.09833184878031,0.6922998927493572,3.6063344478607178,0.3196918076052908,relu,50,1e-06,0.25,30,0.01,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
81,33.51833383242289,0.9824493940675719,3.6673336823781333,0.21772129024809633,relu,50,1e-06,0.25,30,0.01,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
82,32.57066742579142,1.36355730444407,3.62233304977417,0.46100676241235394,relu,50,1e-06,0.25,30,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
83,32.716333548227944,0.7538402223947606,3.7400002479553223,0.4712448920505795,relu,50,1e-06,0.25,30,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
84,31.98066759109497,0.8161108326816517,3.9346659978230796,0.6835638594398386,relu,50,1e-06,0.25,30,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
85,30.191998879114788,0.5143129176397093,3.0830010573069253,0.053235585470265065,relu,50,1e-06,0.25,30,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
86,31.09766697883606,0.3944410429409851,4.305667479832967,0.4349254916825167,relu,50,1e-06,0.25,30,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
87,33.77466821670532,0.2382159065547621,3.950998306274414,0.8422244464728497,relu,50,1e-06,0.25,30,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
88,33.11300086975098,0.8903499904488975,3.7279993693033853,0.562982828032342,relu,50,1e-06,0.25,30,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
89,32.49000151952108,1.3041676172594474,4.218665997187297,0.5029786261730488,relu,50,1e-06,0.25,30,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
90,35.469666719436646,1.357505838228148,3.7156673272450766,0.1340398496061832,relu,50,1e-06,0.25,30,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
91,35.26966659228007,0.24018412072013445,4.181333462397258,0.2228363786532734,relu,50,1e-06,0.25,30,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
92,38.326334396998085,1.2811873915337548,4.32899792989095,0.037850861456694355,relu,50,1e-06,0.25,30,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
93,37.82966764767965,0.4021153468350652,4.514666159947713,0.4065679044353702,relu,50,1e-06,0.25,30,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
94,38.14133405685425,0.6302536564753144,4.364333152770996,0.38492446294841304,relu,50,1e-06,0.25,30,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
95,38.858668406804405,0.424846356177041,3.7239976723988852,0.22305761920610032,relu,50,1e-06,0.25,30,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 50, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
96,16.90033419926961,0.9577015900119981,4.005333503087361,0.7514928555036922,relu,80,1e-06,0,10,0.01,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.3245167853509665,-1.692672998643148,-1.1658751696065128,-1.3943470887507066,0.22064993138438205,30
97,13.472333431243896,0.32272043161911795,3.2943337758382163,0.1245824127686456,relu,80,1e-06,0,10,0.01,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.159036961681926,-1.8453188602442334,-1.4450474898236092,-1.4830977953646127,0.28147000896780583,56
98,13.243001063664755,0.34942985852399056,3.2486652533213296,0.3700752807478991,relu,80,1e-06,0,10,0.01,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.3079009833841981,-1.957259158751696,-1.2276119402985075,-1.4975692481628038,0.32667099490626816,61
99,14.148667494455973,0.27312996271860157,3.2296667098999023,0.10139947620861724,relu,80,1e-06,0,10,0.01,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.326890471346219,-1.8164857530529173,-1.1879240162822253,-1.4437535330695308,0.2695768326568917,44
100,13.720999876658121,0.20914515339843134,3.45933198928833,0.44435716938956377,relu,80,1e-06,0,10,0.01,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.2065106815869786,-1.8792401628222524,-1.3002035278154682,-1.4619559072922554,0.2975087425581062,49
101,14.019999424616495,0.35598911973610986,3.139334758122762,0.12984377638699965,relu,80,1e-06,0,10,0.01,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.2014242115971516,-1.6869063772048847,-1.3205563093622794,-1.4029395138496326,0.20658483900223878,33
102,14.612333456675211,0.12302857163488973,3.760000228881836,0.4470721620339974,relu,80,1e-06,0,10,0.01,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.3153611393692777,-1.7116689280868385,-1.1082089552238805,-1.3784058790276992,0.25034999815697795,23
103,15.215001106262207,0.9116963372311985,3.5430007775624595,0.4858305017253004,relu,80,1e-06,0,10,0.01,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.4469311631061377,-1.6685888738127543,-1.0478290366350067,-1.3877897117015263,0.25683843900824305,27
104,14.348666588465372,0.19829701455965618,3.6940014362335205,0.02839291025704351,relu,80,1e-06,0,10,0.01,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.3126483553747033,-1.7951153324287652,-1.039348710990502,-1.3823629169022047,0.3124377045209934,25
105,15.48901112874349,0.6650495461569036,3.630988041559855,0.27436650751576336,relu,80,1e-06,0,10,0.01,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.363173957273652,-1.7031886024423337,-1.3656716417910448,-1.4773318258903336,0.15969457211999996,54
106,15.711666901906332,0.6239648360896045,3.461334546407064,0.10233981970945667,relu,80,1e-06,0,10,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.2258392675483214,-1.6889416553595658,-1.2170963364993215,-1.3772752967778406,0.2203916151251064,22
107,15.076332489649454,0.09127694149867673,3.5136776765187583,0.2519832483976581,relu,80,1e-06,0,10,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.2478806375042388,-1.7360922659430122,-1.2025101763907735,-1.3954776710005652,0.2415417422660035,31
108,14.835333108901978,0.7780500736071153,3.5930000146230063,0.33045712182598336,relu,80,1e-06,0,10,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.697185486605629,-1.9820217096336499,-1.28561736770692,-1.6549462973431317,0.2858549864112852,83
109,14.611666599909464,0.035965147173864016,3.4843358993530273,0.0672808305098546,relu,80,1e-06,0,10,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.5598507968802984,-1.8537991858887382,-2.4046811397557666,-1.9394007914075748,0.35018038482592967,96
110,15.296999454498291,0.7505885318403969,3.6476691563924155,0.1885247036594342,relu,80,1e-06,0,10,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.7246524245506951,-1.8666892808683853,-1.5702170963364994,-1.720520067834935,0.12106270094224661,92
111,15.38800056775411,0.550978951305655,3.4810007413228354,0.16078702845848644,relu,80,1e-06,0,10,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.6130891827738216,-1.92842605156038,-1.4799864314789688,-1.6738270209157715,0.18803650628217752,89
112,14.905000368754068,0.17666006171190551,3.4783338705698648,0.22776178292478375,relu,80,1e-06,0,10,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.6303831807392337,-1.8544776119402986,-1.5705563093622794,-1.6851328434143584,0.12220053148731294,90
113,15.118667046229044,0.664767861358461,3.7486676375071206,0.25660065011785504,relu,80,1e-06,0,10,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.6032553407934893,-1.7310040705563094,-1.414179104477612,-1.582815149802148,0.13014129498350474,76
114,15.455666144688925,0.06335919997271545,3.423999786376953,0.04266780783353889,relu,80,1e-06,0,10,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.7690742624618514,-1.8673677069199457,-1.9430122116689281,-1.859807801017524,0.07121276455781819,95
115,16.37766671180725,0.7115603188695323,4.049666007359822,0.37238096569881746,relu,80,1e-06,0,10,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.6046117327907765,-1.8069877883310719,-1.580393487109905,-1.6639909553420011,0.10158775899997789,86
116,16.246334234873455,0.13015924224265588,3.8563329378763833,0.5739349113840345,relu,80,1e-06,0,10,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.7049847405900305,-1.9436906377204886,-1.3531207598371777,-1.6672696438665913,0.242556550833349,87
117,15.738666931788126,0.3156653483328292,3.716334899266561,0.2595572195661698,relu,80,1e-06,0,10,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.5005086469989828,-1.9246947082767978,-1.4850746268656716,-1.636743923120407,0.20369217154900168,80
